STATION_ID
US1CTNH0069
US1TXMDL048
US1FLPN0121
US1LABS0003
US1INMR0053
US1GADK0002
US1INWK0026
US1VTCL0033
USC00201780
US1NJBG0010
US1WIDD0019
US1NJUN0034
US1PAMT0120
US1INML0029
US1TXKN0150
USC00419916
USW00094746
USW00023904
USW00024011
USW00024013
USW00093730
USW00093739
USW00094745
USW00023259
USW00024033
USW00094789
US1WIDA0039
US1WIPT0008
US1WIWD0013
US1WIWW0037
USC00113262
USC00114447
USC00114489
USC00116579
USC00120676
USC00126420
USC00130149
USC00130214
USC00136891
USC00137147
USC00169074
USC00305233
USC00331458
USC00335747
USC00118491
USC00131319
USC00168136
USC00192175
USC00314764
USC00316236
USC00309047
USC00141699
USC00345769
USC00340264
USC00341685
USC00144972
USW00024227
USW00024234
USC00421259
USC00417743
USW00003919
USS0050M01S
USW00003024
USC00351914
USC00146242
USC00146637
USC00148027
USC00516128
USC00401887
USC00367732
USC00367863
USC00394184
USS0018E16S
USS0020G09S
USC00412464
USW00053926
USW00026523
USW00024286
USC00112931
USC00122814
USC00125407
USC00127125
USC00129113
USC00130385
USC00132999
USC00198181
USC00198757
USC00304912
USC00313638
USC00331592
USC00335857
USC00121256
USC00127298
USC00128698
USC00132689
USC00134705
USC00190998
USC00192501
USC00311817
USC00311975
USC00312238
USC00313923
USC00316349
USC00343497
USC00345775
USC00346338
USC00340180
USC00340198
USC00144313
USW00025376
USW00025503
USW00026409
USW00026438
USW00053182
USW00026615
USC00422578
USC00422592
USC00419711
USC00419346
USC00416135
USW00003947
USW00003966
USW00003975
USS0050L02S
USS0051R01S
USW00000225
USW00003026
USS0021A35S
USS0022C13S
USS0022F43S
USC00148578
USC00151895
USC00364896
USC00161232
USC00360022
USC00401480
USC00369042
USC00503212
USW00024243
USW00003967
USW00003031
USC00148670
USC00361526
USC00401310
USC00401808
USC00503294
USC00504107
USC00360560
USC00401720
USS0017A01S
USS0019F01S
USS0019K07S
USS0020L02S
USS0013F13S
USC00416273
USC00414810
USW00023185
USW00023187
USW00023232
USW00094704
USW00064775
USW00093067
USC00445853
USC00441692
USC00253185
USW00053983
USW00093073
USW00092806
USW00014763
USW00013884
USW00013932
USW00012843
USW00093210
USW00053902
USC00262708
USC00263114
USW00024144
USR0000WGOL
USR0000NCRO
USR0000AUMI
USC00237862
USC00403420
USR0000CBGR
USC00267750
USC00487375
USC00135230
USC00315340
USC00320382
USC00142401
USC00143667
USC00144559
USW00025624
USW00026451
USW00053123
USW00053841
USW00024219
USW00003952
USS0049T01S
USS0050K05S
USS0063P02S
USW00000448
USW00003035
USS0022F04S
USS0022F14S
USC00352406
USC00352693
USC00145321
USC00148235
USC00155067
USC00508584
USC00365902
USC00514500
USS0050N07S
USS0022E09S
USR0000AGOP
USC00392927
USC00393764
USC00505464
USS0046P01S
USS0018D09S
USS0018E03S
USS0019L06S
USS0020B07S
USS0020H06S
USS0020K30S
USS0013C39S
USS0013E06S
USC00415667
USC00415721
USC00413828
USW00023182
USW00023184
USW00094700
USW00093110
USW00093138
USW00093919
USW00093937
USW00063813
USW00093102
USC00435768
USC00429717
USW00093812
USW00093824
USW00093845
USC00411596
USC00411694
USC00411880
USC00423348
USC00424968
USC00425148
USC00421163
USC00444101
USC00440766
USC00441593
USS0016A12S
USS0006E03S
USS0006H20S
USC00253425
USW00054728
USW00054737
USW00054810
USW00093013
USC00413112
USC00429165
USC00425402
USC00445096
USC00441606
USS0016A08S
USS0016C20S
USC00253660
USS0006H27S
USC00253652
USW00054782
USW00012895
USW00012897
USW00012960
USW00014750
USW00014768
USW00013871
USW00013880
USW00013959
USW00013963
USW00013988
USW00014858
USW00014860
USW00014914
USW00014919
USW00014920
USW00093209
USW00053908
USW00053912
USW00053920
USW00053967
USW00053970
USW00023050
USC00264391
USC00259325
USC00257798
USC00252560
USW00024112
USW00024153
USW00024164
USW00024202
USC00249187
USR0000WGRN
USS0003E03S
USS0005J05S
USS0005K30S
USR0000SMAG
USR0000SPIN
USR0000SRED
USR0000TBIR
USR0000OHIG
USR0000OMET
USR0000OMTY
USW00093726
USR0000MPAR
USR0000MSMI
USR0000MSTM
USR0000MYAA
USR0000NCAS
USR0000HWVA
USR0000IARC
USR0000ISTN
USR0000ITRI
USR0000KANE
USC00245870
USC00415272
USC00413943
USS0015E08S
USC00241984
USS0014K08S
USS0014L04S
USS0015C05S
USS0011J01S
USC00233222
USC00230887
USC00231383
USC00231711
USW00094261
USW00094823
USC00440735
USW00094850
USW00094908
USW00094946
USW00094991
USW00093985
USW00093989
USR0000CSBB
USR0000CLIN
USC00248430
USW00094644
USS0011H37S
USC00231580
USR0000ARMC
USR0000ASSA
USR0000ATAH
USC00502642
USC00500281
USC00487031
USC00487115
USC00488074
USC00478750
USC00409155
USC00406170
USC00406403
USC00407141
USC00398420
USC00403280
USC00395506
USC00396054
USC00386906
USW00004751
USC00389469
USC00257545
USC00258395
USC00255565
USC00256135
USC00250030
USC00427165
USC00427260
USS0013A27S
USS0013B07S
USS0013C13S
USS0009J08S
USS0009S18S
USS0010G25S
USS0011C04S
USS0011D19S
USS0011E07S
USS0011E31S
USS0011G30S
USS0006K45S
USS0006L02S
USS0007E32S
USS0007E39S
USS0008M02S
USS0009F08S
USS0009F23S
USR0000WCRA
USC00216612
USC00217460
USC00213417
USC00215325
USC00212250
USC00212576
USS0011L02S
USW00004843
USW00004851
USR0000SCUS
USR0000CBAT
US1AKJB0011
USS0011J65S
USS0011K31S
USW00003166
USC00250961
USC00242122
USC00274304
USC00267620
USC00409493
USC00484442
USC00211198
USR0000ATRA
USC00503163
USC00452563
USC00467372
USS0049M26S
USS0021B20S
USC00148935
USC00364934
USC00414570
USW00023161
USW00094702
USW00094726
USW00063803
USC00412142
USC00423254
USC00443272
USC00442142
USW00054778
USC00424467
USC00428828
USW00012912
USW00013833
USW00013839
USW00013975
USW00013986
USW00014825
USW00014842
USW00053913
USW00053955
USW00023020
USW00023023
USW00023078
USS0005K05S
USS0005N24S
USS0005P09S
USR0000TPOS
USR0000OFAL
USR0000OPEB
USW00014946
USW00026635
USR0000MBAL
USR0000MELY
USR0000CVAN
USR0000CWES
USR0000ENTR
USR0000FSAN
USR0000GCOH
USR0000CMOU
USR0000CPIL
USR0000CSDC
USR0000CCOO
USC00251450
USC00247560
USS0022E08S
USC00244241
USS0015F06S
USS0015C10S
USS0015C16S
USS0011H36S
USS0011J02S
USS0011J11S
USS0011J21S
USC00236866
USC00237475
USC00238577
USC00235976
USC00232043
USW00004839
USW00094129
USW00094178
USC00429368
USW00094860
USW00094933
USW00094950
USW00094010
USW00094012
USW00094030
USC00417458
USS0005L12S
USW00026653
USR0000IPIT
USR0000IRAF
USR0000CWHH
USR0000GMET
USR0000CGYP
USS0014B05S
USC00238712
USC00234919
USW00094052
USW00094032
USR0000CCRO
USR0000ARUC
USC00502656
USC00500490
USC00488209
USC00478540
USC00454572
USC00453859
USC00448837
USC00451233
USC00406340
USC00402589
USC00403370
USC00391972
USC00395406
USW00004113
USW00004138
USW00004205
USW00004725
USC00389625
USC00426405
USC00218729
USC00219173
USS0012M03S
USS0012M11S
USS0013C03S
USS0009N05S
USS0009S01S
USS0010E06S
USS0010G02S
USS0010J12S
USS0006K04S
USS0006P01S
USS0007E06S
